pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility
GJ 163,b,GJ 163 b,Radial Velocity,0,3,8.63182000,0.00155000,-0.00155000,0,1,0.060700,0.000010,-0.000010,0,1,0.073000,0.050000,-0.050000,0,1,,,,,0,0.03335,0.00189,-0.00189,0,1,Msini,,,,,0,,,,,0,0,0,0,04h09m15.67s,-53d22m25.3s,62.315273,0.000006,-53.373699,0.000005,4,15.14,0.01,-0.01,0,4,11.810,0.014,0,V (Johnson),10.677,,0,3500.00,100.00,-100.00,0,3,0.40,0.02,-0.02,0,2,,,,,1,0,2017-01-26,La Silla Observatory
GJ 163,c,GJ 163 c,Radial Velocity,0,3,25.63058000,0.02550000,-0.02550000,0,1,0.125400,0.000100,-0.000100,0,1,0.099000,0.086000,-0.086000,0,1,,,,,0,0.02140,0.00283,-0.00283,0,1,Msini,,,,,0,,,,,0,0,0,0,04h09m15.67s,-53d22m25.3s,62.315273,0.000006,-53.373699,0.000005,4,15.14,0.01,-0.01,0,4,11.810,0.014,0,V (Johnson),10.677,,0,3500.00,100.00,-100.00,0,3,0.40,0.02,-0.02,0,2,,,,,1,0,2017-01-26,La Silla Observatory
GJ 163,d,GJ 163 d,Radial Velocity,0,3,603.95116000,7.55862000,-7.55862000,0,1,1.030400,0.008600,-0.008600,0,1,0.373000,0.077000,-0.077000,0,1,,,,,0,0.09250,0.00912,-0.00912,0,1,Msini,,,,,0,,,,,0,0,0,0,04h09m15.67s,-53d22m25.3s,62.315273,0.000006,-53.373699,0.000005,4,15.14,0.01,-0.01,0,4,11.810,0.014,0,V (Johnson),10.677,,0,3500.00,100.00,-100.00,0,3,0.40,0.02,-0.02,0,2,,,,,1,0,2017-01-26,La Silla Observatory
GJ 179,b,GJ 179 b,Radial Velocity,0,1,2288.00000000,59.00000000,-59.00000000,0,1,2.410000,0.040000,-0.040000,0,1,0.210000,0.080000,-0.080000,0,1,,,,,0,0.82000,0.07000,-0.07000,0,1,Msini,,,,,0,,,,,0,0,0,0,04h52m05.73s,+06d28m35.5s,73.023865,0.000010,6.476539,0.000006,3,12.36,0.01,-0.01,0,4,12.000,0.025,0,V (Johnson),10.706,,0,3370.00,100.00,-100.00,0,3,0.36,0.03,-0.03,0,2,0.38,0.02,-0.02,0,2,0,2014-05-14,W. M. Keck Observatory
GJ 317,b,GJ 317 b,Radial Velocity,0,2,692.00000000,2.00000000,-2.00000000,0,2,1.150000,0.050000,-0.050000,0,2,0.110000,0.050000,-0.050000,0,2,45.000,30.000,-10.000,0,1,2.50000,0.70000,-0.40000,0,3,Mass,,,,,0,,,,,0,0,0,0,08h40m59.22s,-23d27m22.6s,130.246730,0.000017,-23.456289,0.000017,2,15.10,0.22,-0.22,0,3,11.970,0.014,0,V (Johnson),10.754,,0,3510.00,50.00,-50.00,0,2,0.42,0.05,-0.05,0,3,,,,,0,0,2014-08-27,W. M. Keck Observatory
GJ 328,b,GJ 328 b,Radial Velocity,0,1,4100.00000000,300.00000000,-300.00000000,0,1,4.500000,0.200000,-0.200000,0,1,0.370000,0.050000,-0.050000,0,1,,,,,0,2.30000,0.13000,-0.13000,0,1,Msini,,,,,0,,,,,0,0,0,0,08h55m07.62s,+01d32m47.4s,133.781754,0.000005,1.546508,0.000003,4,20.54,0.02,-0.02,0,4,9.970,0.009,0,V (Johnson),9.286,,0,3900.00,100.00,-100.00,0,3,0.69,0.05,-0.05,0,2,,,,,2,0,2014-05-14,McDonald Observatory
GJ 433,b,GJ 433 b,Radial Velocity,0,2,7.36970000,0.00340000,-0.00360000,0,3,0.060000,0.004000,-0.008000,0,3,0.050000,0.160000,-0.050000,0,3,,,,0,0,0.01668,0.00629,-0.00598,0,3,Msini,,,,0,0,,,,0,0,0,0,0,11h35m26.95s,-32d32m23.9s,173.862289,0.000004,-32.539970,0.000003,4,9.07,0.00,-0.00,0,5,9.806,0.015,0,V (Johnson),8.891,,0,3472.00,,,0,5,0.48,,,0,4,,,,0,2,0,2019-10-10,La Silla Observatory
GJ 436,b,GJ 436 b,Radial Velocity,0,1,2.64388312,0.00000057,-0.00000057,0,17,0.029100,0.001500,-0.001500,0,13,0.138270,0.000180,-0.000180,0,11,86.440,0.170,-0.160,0,7,0.07000,0.00700,-0.00700,0,14,Mass,0.372,0.015,-0.015,0,9,1.80000,0.29000,-0.29000,0,5,0,0,0,11h42m11.09s,+26d42m23.7s,175.546219,0.000007,26.706570,0.000004,4,9.76,0.01,-0.01,0,6,10.670,0.010,0,V (Johnson),9.571,,0,,,,,11,0.47,0.07,-0.07,0,11,0.46,0.02,-0.02,0,9,0,2015-02-05,W. M. Keck Observatory
GJ 504,b,GJ 504 b,Imaging,0,1,,,,,0,43.500000,,,0,1,,,,,0,,,,,0,4.00000,4.50000,-1.00000,0,1,Mass,,,,,0,,,,,0,0,0,0,13h16m46.52s,+09d25m27.0s,199.193817,0.000002,9.424156,0.000001,3,17.54,0.08,-0.08,0,5,5.220,,0,V (Johnson),5.001,,0,6234.00,25.00,-25.00,0,5,1.22,0.08,-0.08,0,4,,,,,4,0,2014-05-14,Subaru Telescope
GJ 581,b,GJ 581 b,Radial Velocity,0,3,5.36860000,0.00010000,-0.00010000,0,5,0.040610,0.000030,-0.000030,0,5,0.000000,0.030000,-0.030000,0,5,,,,,0,0.04970,0.00090,-0.00090,0,5,Msini,,,,,0,,,,,0,0,0,0,15h19m26.82s,-07d43m20.2s,229.861771,0.000007,-7.722280,0.000004,4,6.30,0.00,-0.00,0,5,10.560,0.011,0,V (Johnson),9.411,,0,,,,,2,0.31,0.02,-0.02,0,3,0.29,,,0,3,0,2014-07-09,La Silla Observatory
GJ 581,c,GJ 581 c,Radial Velocity,0,3,12.91400000,0.00200000,-0.00200000,0,4,0.072100,0.000300,-0.000300,0,4,0.000000,0.060000,-0.060000,0,4,,,,,0,0.01730,0.00090,-0.00090,0,4,Msini,,,,,0,,,,,0,0,0,0,15h19m26.82s,-07d43m20.2s,229.861771,0.000007,-7.722280,0.000004,4,6.30,0.00,-0.00,0,5,10.560,0.011,0,V (Johnson),9.411,,0,,,,,2,0.31,0.02,-0.02,0,3,0.29,,,0,3,0,2014-07-09,La Silla Observatory
GJ 581,e,GJ 581 e,Radial Velocity,0,3,3.14900000,0.00020000,-0.00020000,0,4,0.028150,0.000060,-0.000060,0,4,0.000000,0.060000,-0.060000,0,4,,,,,0,0.00530,0.00060,-0.00060,0,4,Msini,,,,,0,,,,,0,0,0,0,15h19m26.82s,-07d43m20.2s,229.861771,0.000007,-7.722280,0.000004,4,6.30,0.00,-0.00,0,5,10.560,0.011,0,V (Johnson),9.411,,0,,,,,2,0.31,0.02,-0.02,0,3,0.29,,,0,3,0,2014-07-09,La Silla Observatory
GJ 649,b,GJ 649 b,Radial Velocity,0,1,598.30000000,4.20000000,-4.20000000,0,1,1.135000,0.035000,-0.035000,0,1,0.300000,0.080000,-0.080000,0,1,,,,,0,0.32800,0.03200,-0.03200,0,1,Msini,,,,,0,,,,,0,0,0,0,16h58m08.85s,+25d44m39.0s,254.536880,0.000002,25.744160,0.000003,4,10.38,0.00,-0.00,0,5,9.690,0.020,0,V (Johnson),8.819,,0,3700.00,60.00,-60.00,0,4,0.54,0.05,-0.05,0,3,,,,,3,0,2014-05-14,W. M. Keck Observatory
GJ 667 C,b,GJ 667 C b,Radial Velocity,0,5,7.20040000,0.00170000,-0.00170000,0,4,0.050500,0.004400,-0.005300,0,4,0.130000,0.100000,-0.110000,0,4,,,,,0,0.01800,0.00400,-0.00400,0,4,Msini,,,,,0,,,,,0,0,0,0,17h18m58.82s,-34d59m48.6s,259.745085,0.000017,-34.996827,0.000017,2,6.80,,,0,3,10.220,0.100,0,V (Johnson),9.380,,0,3350.00,50.00,-50.00,0,3,0.33,0.02,-0.02,0,2,,,,,0,0,2014-05-14,La Silla Observatory
GJ 667 C,c,GJ 667 C c,Radial Velocity,0,5,28.14000000,0.05300000,-0.06500000,0,4,0.125000,0.012000,-0.013000,0,4,0.020000,0.150000,-0.020000,0,4,,,,,0,0.01200,0.00500,-0.00400,0,3,Msini,,,,,0,,,,,0,0,0,0,17h18m58.82s,-34d59m48.6s,259.745085,0.000017,-34.996827,0.000017,2,6.80,,,0,3,10.220,0.100,0,V (Johnson),9.380,,0,3350.00,50.00,-50.00,0,3,0.33,0.02,-0.02,0,2,,,,,0,0,2014-05-14,La Silla Observatory
GJ 667 C,e,GJ 667 C e,Radial Velocity,1,5,62.24000000,0.55000000,-0.55000000,0,1,0.213000,0.019000,-0.022000,0,1,0.020000,0.220000,-0.020000,0,1,,,,,0,0.00800,0.00500,-0.00400,0,1,Msini,,,,,0,,,,,0,0,0,0,17h18m58.82s,-34d59m48.6s,259.745085,0.000017,-34.996827,0.000017,2,6.80,,,0,3,10.220,0.100,0,V (Johnson),9.380,,0,3350.00,50.00,-50.00,0,3,0.33,0.02,-0.02,0,2,,,,,0,1,2014-05-14,La Silla Observatory
GJ 667 C,f,GJ 667 C f,Radial Velocity,1,5,39.02600000,0.19400000,-0.21100000,0,1,0.156000,0.014000,-0.017000,0,1,0.030000,0.160000,-0.030000,0,1,,,,,0,0.00800,0.00400,-0.00400,0,1,Msini,,,,,0,,,,,0,0,0,0,17h18m58.82s,-34d59m48.6s,259.745085,0.000017,-34.996827,0.000017,2,6.80,,,0,3,10.220,0.100,0,V (Johnson),9.380,,0,3350.00,50.00,-50.00,0,3,0.33,0.02,-0.02,0,2,,,,,0,1,2014-05-14,La Silla Observatory
GJ 667 C,g,GJ 667 C g,Radial Velocity,1,5,256.20000000,13.80000000,-7.90000000,0,1,0.549000,0.052000,-0.058000,0,1,0.080000,0.410000,-0.080000,0,1,,,,,0,0.01400,0.00800,-0.00700,0,1,Msini,,,,,0,,,,,0,0,0,0,17h18m58.82s,-34d59m48.6s,259.745085,0.000017,-34.996827,0.000017,2,6.80,,,0,3,10.220,0.100,0,V (Johnson),9.380,,0,3350.00,50.00,-50.00,0,3,0.33,0.02,-0.02,0,2,,,,,0,1,2014-05-14,La Silla Observatory
GJ 674,b,GJ 674 b,Radial Velocity,0,1,4.69380000,0.00700000,-0.00700000,0,1,0.039000,,,0,1,0.200000,0.020000,-0.020000,0,1,,,,,0,0.03500,,,0,1,Msini,,,,,0,,,,,0,0,0,0,17h28m39.95s,-46d53m42.7s,262.166443,0.000005,-46.895191,0.000002,4,4.55,0.00,-0.00,0,6,9.370,,0,V (Johnson),8.331,,0,3600.00,100.00,-100.00,0,3,0.35,,,0,2,,,,,1,0,2014-05-14,La Silla Observatory
GJ 676 A,b,GJ 676 A b,Radial Velocity,0,4,1056.80005000,2.80000000,-2.80000000,0,4,1.820000,0.060000,-0.060000,0,4,0.330000,0.010000,-0.010000,0,4,,,,0,1,4.96000,0.96000,-0.96000,0,5,Msini,,,,0,0,,,,0,0,0,0,0,17h30m11.21s,-51d38m13.1s,262.546692,0.000004,-51.636978,0.000002,3,16.03,0.01,-0.01,0,7,9.580,0.009,0,V (Johnson),8.865,,0,3734.00,181.00,-181.00,0,3,0.73,0.21,-0.21,0,3,0.69,0.07,-0.07,0,3,0,2018-09-06,La Silla Observatory
GJ 676 A,d,GJ 676 A d,Radial Velocity,0,4,3.60050000,0.00020000,-0.00020000,0,2,,,,,1,0.262000,0.090000,-0.101000,0,2,,,,,0,0.01400,0.00100,-0.00100,0,2,Msini,,,,,0,,,,,0,0,0,0,17h30m11.21s,-51d38m13.1s,262.546692,0.000004,-51.636978,0.000002,3,16.03,0.01,-0.01,0,7,9.580,0.009,0,V (Johnson),8.865,,0,3734.00,181.00,-181.00,0,3,0.73,0.21,-0.21,0,3,0.69,0.07,-0.07,0,3,0,2016-09-29,La Silla Observatory
GJ 676 A,e,GJ 676 A e,Radial Velocity,0,4,35.39000000,0.03000000,-0.04000000,0,2,,,,,1,0.125000,0.119000,-0.087000,0,2,,,,,0,0.02500,0.00200,-0.00200,0,2,Msini,,,,,0,,,,,0,0,0,0,17h30m11.21s,-51d38m13.1s,262.546692,0.000004,-51.636978,0.000002,3,16.03,0.01,-0.01,0,7,9.580,0.009,0,V (Johnson),8.865,,0,3734.00,181.00,-181.00,0,3,0.73,0.21,-0.21,0,3,0.69,0.07,-0.07,0,3,0,2016-09-29,La Silla Observatory
GJ 687,b,GJ 687 b,Radial Velocity,0,1,38.14000000,0.01500000,-0.01500000,0,2,0.170000,0.010000,-0.010000,0,2,0.040000,0.080000,-0.080000,0,2,,,,0,0,0.06000,0.01000,-0.01000,0,2,Msini,,,,0,0,,,,0,0,0,0,0,17h36m25.90s,+68d20m20.9s,264.107910,0.000003,68.339142,0.000003,4,4.55,0.00,-0.00,0,5,9.150,,0,V (Johnson),8.028,,0,3340.00,97.00,-97.00,0,4,0.45,0.07,-0.07,0,3,0.43,0.03,-0.03,0,3,0,2018-09-06,Lick Observatory
GJ 832,b,GJ 832 b,Radial Velocity,0,2,3657.00000000,104.00000000,-104.00000000,0,3,3.560000,0.280000,-0.280000,0,3,0.080000,0.020000,-0.060000,0,3,,,,,0,0.68000,0.09000,-0.09000,0,3,Msini,,,,,0,,,,,0,0,0,0,21h33m33.98s,-49d00m32.4s,323.391571,0.000003,-49.009006,0.000002,4,4.97,0.00,-0.00,0,7,8.660,,0,V (Johnson),7.738,,0,3472.00,,,0,4,0.45,0.05,-0.05,0,3,,,,,2,0,2014-06-25,Anglo-Australian Telescope
GJ 832,c,GJ 832 c,Radial Velocity,0,2,35.68000000,0.03000000,-0.03000000,0,1,0.163000,0.006000,-0.006000,0,1,0.180000,0.130000,-0.130000,0,1,,,,,0,0.01700,0.00300,-0.00300,0,1,Msini,,,,,0,,,,,0,0,0,0,21h33m33.98s,-49d00m32.4s,323.391571,0.000003,-49.009006,0.000002,4,4.97,0.00,-0.00,0,7,8.660,,0,V (Johnson),7.738,,0,3472.00,,,0,4,0.45,0.05,-0.05,0,3,,,,,2,0,2014-06-25,Multiple Observatories
GJ 849,b,GJ 849 b,Radial Velocity,0,1,1882.00000000,250.00000000,-250.00000000,0,4,2.350000,0.220000,-0.220000,0,4,0.040000,0.020000,-0.020000,0,4,,,,0,0,1.00000,0.31000,-0.31000,0,4,Msini,,,,0,0,,,,0,0,0,0,0,22h09m40.35s,-04d38m26.6s,332.418121,0.000007,-4.640729,0.000003,4,8.80,0.00,-0.00,0,4,10.370,0.011,0,V (Johnson),9.224,,0,3241.00,150.00,-150.00,0,3,0.65,0.24,-0.24,0,4,0.53,0.05,-0.05,0,2,0,2018-09-06,W. M. Keck Observatory
GJ 876,b,GJ 876 b,Radial Velocity,0,4,61.11660000,0.00860000,-0.00860000,0,7,0.208317,0.000020,-0.000020,0,7,0.032400,0.001300,-0.001300,0,7,59.000,,,0,5,2.27560,0.00450,-0.00450,0,7,Mass,,,,,0,,,,,0,0,0,0,22h53m16.74s,-14d15m49.3s,343.319733,0.000009,-14.263700,0.000004,6,4.68,0.00,-0.00,0,7,10.191,0.015,0,V (Johnson),8.875,,0,,,,0,3,0.32,0.03,-0.03,0,5,0.30,,,0,3,0,2014-08-27,Multiple Observatories
GJ 876,c,GJ 876 c,Radial Velocity,0,4,30.08810000,0.00820000,-0.00820000,0,6,0.129590,0.000024,-0.000024,0,6,0.255910,0.000930,-0.000930,0,6,59.000,,,0,5,0.71420,0.00390,-0.00390,0,6,Mass,,,,,0,,,,,0,0,0,0,22h53m16.74s,-14d15m49.3s,343.319733,0.000009,-14.263700,0.000004,6,4.68,0.00,-0.00,0,7,10.191,0.015,0,V (Johnson),8.875,,0,,,,0,3,0.32,0.03,-0.03,0,5,0.30,,,0,3,0,2014-08-27,Multiple Observatories
GJ 876,d,GJ 876 d,Radial Velocity,0,4,1.93778000,0.00002000,-0.00002000,0,6,0.020807,0.000000,-0.000000,0,5,0.207000,0.055000,-0.055000,0,6,59.000,,,0,5,0.02100,0.00100,-0.00100,0,6,Mass,,,,,0,,,,,0,0,0,0,22h53m16.74s,-14d15m49.3s,343.319733,0.000009,-14.263700,0.000004,6,4.68,0.00,-0.00,0,7,10.191,0.015,0,V (Johnson),8.875,,0,,,,0,3,0.32,0.03,-0.03,0,5,0.30,,,0,3,1,2014-08-27,W. M. Keck Observatory
GJ 876,e,GJ 876 e,Radial Velocity,0,4,124.26000000,0.70000000,-0.70000000,0,3,0.334300,0.001300,-0.001300,0,3,0.055000,0.012000,-0.012000,0,3,59.000,,,0,3,0.04600,0.00500,-0.00500,0,3,Mass,,,,,0,,,,,0,0,0,0,22h53m16.74s,-14d15m49.3s,343.319733,0.000009,-14.263700,0.000004,6,4.68,0.00,-0.00,0,7,10.191,0.015,0,V (Johnson),8.875,,0,,,,0,3,0.32,0.03,-0.03,0,5,0.30,,,0,3,0,2014-08-27,W. M. Keck Observatory
GJ 1214,b,GJ 1214 b,Transit,0,1,1.58040456,0.00000016,-0.00000016,0,13,0.014110,0.000320,-0.000320,0,1,,,,,3,88.170,0.540,-0.540,0,11,0.01970,0.00270,-0.00270,0,5,Mass,0.254,0.018,-0.018,0,7,1.49000,0.33000,-0.33000,0,5,0,0,0,17h15m18.92s,+04d57m50.1s,258.828837,0.000017,4.963920,0.000017,2,14.65,0.04,-0.04,0,3,15.100,0.600,0,V (Johnson),13.009,,0,3026.00,150.00,-150.00,0,10,0.15,0.01,-0.01,0,7,0.22,0.01,-0.01,0,10,3,2015-12-03,MEarth Project
GJ 3021,b,GJ 3021 b,Radial Velocity,0,1,133.71000000,0.20000000,-0.20000000,0,1,0.490000,,,0,1,0.511000,0.017000,-0.017000,0,1,,,,,0,3.37000,0.09000,-0.09000,0,1,Msini,,,,,0,,,,,0,0,0,0,00h16m12.68s,-79d51m04.3s,4.052823,0.000001,-79.851181,0.000001,3,17.56,0.01,-0.01,0,4,6.590,0.000,0,V (Johnson),6.394,,0,5540.00,75.00,-75.00,0,6,0.90,,,0,4,0.90,,,0,3,1,2014-05-14,La Silla Observatory
GJ 3293,b,GJ 3293 b,Radial Velocity,0,4,30.59870000,0.00830000,-0.00840000,0,2,0.143390,0.000030,-0.000030,0,2,0.060000,0.040000,-0.040000,0,2,,,,,0,0.07406,0.00277,-0.00280,0,2,Msini,,,,,0,,,,,0,0,0,0,04h28m35.72s,-25d10m09.5s,67.148820,0.000017,-25.169301,0.000017,2,20.20,0.02,-0.02,0,3,11.962,,0,V (Johnson),10.979,,0,3466.00,49.00,-49.00,0,3,0.42,,,0,2,0.40,0.03,-0.03,0,2,0,2017-03-30,La Silla Observatory
GJ 3293,c,GJ 3293 c,Radial Velocity,0,4,122.61960000,0.24290000,-0.23710000,0,2,0.361750,0.000480,-0.000470,0,2,0.110000,0.100000,-0.080000,0,2,,,,,0,0.06636,0.00390,-0.00396,0,2,Msini,,,,,0,,,,,0,0,0,0,04h28m35.72s,-25d10m09.5s,67.148820,0.000017,-25.169301,0.000017,2,20.20,0.02,-0.02,0,3,11.962,,0,V (Johnson),10.979,,0,3466.00,49.00,-49.00,0,3,0.42,,,0,2,0.40,0.03,-0.03,0,2,0,2017-03-30,La Silla Observatory
GJ 3341,b,GJ 3341 b,Radial Velocity,0,1,14.20700000,0.00700000,-0.00700000,0,1,0.089000,,,0,1,0.310000,0.110000,-0.110000,0,1,,,,,0,0.02080,0.00030,-0.00030,0,1,Msini,,,,,0,,,,,0,0,0,0,05h15m46.72s,-31d17m45.4s,78.944663,0.000019,-31.295951,0.000017,2,23.16,0.78,-0.73,0,2,12.080,,0,V (Johnson),11.103,,0,3526.00,49.00,-49.00,0,2,0.47,,,0,1,0.44,0.03,-0.03,0,1,0,2014-12-03,La Silla Observatory
GJ 3470,b,GJ 3470 b,Radial Velocity,0,1,3.33664960,0.00000390,-0.00000330,0,8,0.035500,0.001900,-0.001900,0,5,,,,,2,89.130,0.260,-0.340,0,6,0.04373,0.00472,-0.00472,0,5,Mass,0.408,0.016,-0.016,0,5,0.80000,0.13000,-0.13000,0,5,0,0,0,07h59m05.84s,+15d23m29.4s,119.774349,0.000017,15.391492,0.000017,1,29.45,0.05,-0.05,0,4,12.330,0.012,0,V (Johnson),11.354,,0,3600.00,100.00,-100.00,0,5,0.54,0.05,-0.04,0,5,0.55,0.02,-0.02,0,5,1,2016-09-29,La Silla Observatory
GJ 3634,b,GJ 3634 b,Radial Velocity,0,1,2.64561000,0.00066000,-0.00066000,0,1,0.028700,0.001000,-0.001100,0,1,0.080000,0.094000,-0.057000,0,1,59.000,18.000,-24.000,0,1,0.02600,0.01300,-0.00500,0,2,Mass,,,,,0,,,,,0,0,0,0,10h58m35.10s,-31d08m38.4s,164.646242,0.000019,-31.143989,0.000017,2,19.80,0.60,-0.60,0,2,11.930,0.010,0,V (Johnson),10.923,,0,,,,,1,0.45,0.05,-0.05,0,1,0.43,0.03,-0.03,0,1,0,2014-08-21,La Silla Observatory
GSC 06214-00210,b,GSC 06214-00210 b,Imaging,0,1,,,,,0,320.000000,30.000000,-30.000000,0,3,,,,,0,,,,,0,16.00000,1.00000,-1.00000,0,4,Mass,,,,,1,,,,,0,0,0,0,16h21m54.67s,-20d43m09.1s,245.477780,0.000028,-20.719202,0.000017,2,145.00,14.00,-14.00,0,3,12.375,0.031,0,V (Johnson),11.863,,0,4200.00,150.00,-150.00,0,3,0.90,0.10,-0.10,0,3,,,,,1,1,2015-04-01,Palomar Observatory
HAT-P-1,b,HAT-P-1 b,Transit,0,1,4.46529976,0.00000055,-0.00000055,0,10,0.055610,0.000820,-0.000830,0,7,,,,,5,85.634,0.056,-0.056,0,8,0.52500,0.01900,-0.01900,0,11,Mass,1.319,0.019,-0.019,0,8,0.28200,0.01000,-0.00900,0,6,0,0,0,22h57m46.83s,+38d40m29.8s,344.445104,,38.674953,,2,159.71,0.97,-0.97,0,2,10.340,,0,V (Johnson),10.179,,0,5980.00,49.00,-49.00,0,10,1.15,0.05,-0.05,0,8,1.17,0.03,-0.03,0,9,0,2015-09-10,HATNet
HAT-P-2,b,HAT-P-2 b,Transit,0,1,5.63351580,0.00000360,-0.00000360,0,11,0.068140,0.000510,-0.000510,0,8,0.517200,0.001900,-0.001900,0,10,,,,0,9,8.62000,0.17000,-0.17000,0,10,Msini,,,,0,8,,,,0,7,0,0,0,16h20m36.36s,+41d02m53.1s,245.151489,0.000002,41.048084,0.000002,2,128.25,0.42,-0.42,0,5,8.720,,0,V (Johnson),8.598,,0,6380.00,,,0,10,1.33,0.03,-0.03,0,10,1.39,0.09,-0.09,0,10,2,2018-09-27,HATNet
HAT-P-3,b,HAT-P-3 b,Transit,0,1,2.89970000,0.00005400,-0.00005400,0,10,,,,0,7,0.000000,,,0,5,87.240,0.690,-0.690,0,9,0.65000,0.11000,-0.11000,0,9,Mass,0.940,0.070,-0.070,0,8,,,,0,7,0,0,0,13h44m22.59s,+48d01m43.2s,206.094121,0.000025,48.028667,0.000017,2,135.08,0.48,-0.48,0,3,11.577,0.034,0,V (Johnson),11.280,,0,5185.00,80.00,-80.00,0,10,1.06,0.28,-0.28,0,8,0.87,0.06,-0.06,0,10,0,2018-05-24,HATNet
HAT-P-4,b,HAT-P-4 b,Transit,0,1,3.05653600,,,0,7,0.044380,0.000810,-0.001500,0,5,0.000000,,,0,7,89.910,0.090,-2.200,0,6,0.67100,0.03300,-0.04400,0,8,Mass,1.274,0.049,-0.060,0,6,0.40300,0.06500,-0.04900,0,4,0,0,0,15h19m57.92s,+36d13m46.8s,229.991354,0.000019,36.229664,0.000019,2,314.00,24.00,-24.00,0,3,11.118,0.072,0,V (Johnson),11.063,,0,5860.00,80.00,,0,7,,,,,8,,,,,8,0,2014-05-14,HATNet
HAT-P-5,b,HAT-P-5 b,Transit,0,1,2.78849000,0.00002500,-0.00002500,0,4,,,,0,3,0.000000,,,0,3,86.750,0.440,-0.440,0,4,0.98000,0.20000,-0.20000,0,4,Mass,1.210,0.100,-0.100,0,4,,,,0,3,0,0,0,18h17m37.31s,+36d37m17.1s,274.405476,0.000019,36.621410,0.000019,1,306.01,1.82,-1.82,0,3,12.000,,0,V (Johnson),11.822,,0,5960.00,100.00,-100.00,0,5,1.04,0.29,-0.29,0,4,1.12,0.09,-0.09,0,5,0,2018-05-24,HATNet
HAT-P-6,b,HAT-P-6 b,Transit,0,1,3.85298000,0.00000500,-0.00000500,0,5,,,,0,4,0.000000,,,0,4,85.510,0.350,-0.350,0,5,1.32000,0.30000,-0.30000,0,6,Mass,1.480,0.150,-0.150,0,5,,,,0,4,0,0,0,23h39m05.81s,+42d27m57.5s,354.774222,0.000017,42.465973,0.000017,1,277.50,3.62,-3.62,0,2,10.440,0.036,0,V (Johnson),10.306,,0,6570.00,80.00,-80.00,0,8,1.79,0.60,-0.60,0,7,1.62,0.17,-0.17,0,7,0,2018-04-26,HATNet
HAT-P-8,b,HAT-P-8 b,Transit,0,1,3.07634000,0.00000400,-0.00000400,0,4,,,,0,3,0.000000,,,0,5,87.800,0.760,-0.760,0,3,1.28000,0.27000,-0.27000,0,5,Mass,1.400,0.130,-0.130,0,3,,,,0,2,0,0,0,22h52m09.86s,+35d26m49.6s,343.041067,0.000022,35.447109,0.000019,1,212.84,1.70,-1.70,0,2,10.300,0.070,0,V (Johnson),10.149,,0,6200.00,80.00,-80.00,0,6,1.27,0.41,-0.41,0,5,1.57,0.15,-0.15,0,5,0,2018-04-26,HATNet
HAT-P-9,b,HAT-P-9 b,Transit,0,1,3.92281072,0.00000102,-0.00000102,0,4,0.052870,0.000780,-0.000780,0,4,0.084000,0.052000,-0.047000,0,3,86.440,0.370,-0.360,0,4,0.74900,0.06400,-0.06300,0,5,Mass,1.393,0.067,-0.065,0,4,0.34200,0.05700,-0.04800,0,4,0,0,0,07h20m40.45s,+37d08m26.3s,110.168529,0.000042,37.140652,0.000019,1,480.00,60.00,-60.00,0,2,12.297,0.063,0,V (Johnson),12.154,,0,6350.00,150.00,-150.00,0,5,1.28,0.06,-0.06,0,4,1.34,0.07,-0.06,0,5,0,2019-07-11,HATNet
HAT-P-12,b,HAT-P-12 b,Transit,0,1,3.21305980,0.00000210,-0.00000210,0,6,0.038400,0.000300,-0.000300,0,3,0.000000,,,0,6,89.000,0.400,-0.400,0,4,0.21100,0.01200,-0.01200,0,6,Mass,0.959,0.029,-0.021,0,4,0.31920,0.01600,-0.01600,0,3,0,0,0,13h57m33.48s,+43d29m36.7s,209.389489,0.000050,43.493534,0.000019,1,142.50,4.20,-3.30,0,2,12.840,,0,V (Johnson),12.420,,0,4650.00,60.00,-60.00,0,6,0.73,0.02,-0.02,0,5,0.70,0.02,-0.01,0,5,1,2014-05-14,HATNet
